minute,weighted_name,Head_x,Head_y,movementAmount,isTalking,headAngle,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,HandLeft_x,HandLeft_y,HandLeft_z,HandRight_x,HandRight_y,HandRight_z,leanVector_x,leanVector_z,ann,ryan,ken,pat,liz,zoe,kim,eva,ron,meg,dan,sue,ben,andreas,mia,bea,amy,lucia,noe,tonya,laser_cutter,3D_printer
2018-04-06 16:13:00,zoe,1.0513538,4.213278399999999,5.2936,0.0,0.1719825606999999,1.31713018,1.0097658,4.177990200000001,1.1976093000000003,1.1888808000000002,4.1955954,1.21757968,0.9998944,4.1768128,1.1180901600000002,1.2502748,4.2057938,1.2681919799999999,1.048443,4.1664912,1.1651549199999998,1.217611,4.178065,1.2086686199999999,-0.5453482199999999,0.062216733999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-04-06 16:14:00,ben,2.91688515,1.0002140000000002,2.9805,0.0,0.9752583887,1.2888736,2.9632942499999997,0.9555579999999999,1.33050075,2.8572881,0.9824025000000001,1.3493146,2.87641755,1.0276415,1.2212186,2.9599039499999997,0.97104,1.22509915,2.8102163449999997,1.12666,1.0873572,3.0108535,0.870333,1.0631385500000001,0.065509855,0.064102655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-04-06 16:14:00,ken,2.0254352342430453,2.42820655365441,6.977,0.0,0.8547215970823528,1.880729961764706,2.108981697313964,2.459706085126567,1.767450082352941,1.9873765911264607,2.395981901517924,1.800038541176471,2.179727743047527,2.526138150717994,1.6879766452941178,2.050656526407276,2.3954447126097302,1.6858620588235296,2.129936408179619,2.544429897046762,1.5301942891176472,2.059085558721639,2.4186303146659176,1.5693206309941174,-0.17705060288235294,0.3833473076470588,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-04-06 16:14:00,kim,2.7430874100124294,1.6080167132072603,39.0279,0.0,-0.51740270102,1.7379711200000003,2.7204169467488186,1.6864789218659084,1.58716608,2.761835165256751,1.6773761456641185,1.6137655,2.678718449754223,1.6789228412810844,1.460363553,2.75381498528333,1.660990979801224,1.4956217080000003,2.67702752181321,1.6240917565545288,1.3402267280000002,2.7378423284060363,1.6542221710242913,1.3725873300000002,-0.06023142599999999,-0.08551198499999998,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2018-04-06 16:14:00,mia,2.542794638978986,4.1885391162701575,2.2671764705882356,0.0,-0.3107230095,1.4657078435294113,2.598957320738889,4.157382880032338,1.2432006058823528,2.426916034270627,4.074423075381904,1.3229983329411765,2.629337908522182,4.131023957602433,1.0726508170588236,2.3630475470586965,4.0660037518944545,1.1434243999999998,2.5497814501483282,4.213449002450446,1.3062098441176468,2.4609174264725917,4.14342404939817,1.0283293294117648,-0.019248976470588222,0.2765670094117647,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-04-06 16:14:00,sue,2.1499403212769645,2.9330665624876455,9.295857142857143,0.0,0.6220979047571429,1.5742138907071428,2.23201237663569,3.078344756108931,1.379746707142857,2.110723395050343,2.7311913190122374,1.3696943571428568,2.104501892428473,3.1651285914975484,1.2542926500000002,1.9829015962130776,2.7758443913677406,1.3119067985714286,2.3574907560204457,3.0647831017372,1.216270928571429,1.9151593463576901,2.821684632247868,1.2181315214285715,0.13847237857142858,-0.1838202764285714,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-04-06 16:15:00,ben,2.663069513189979,1.6008074468619842,47.54457142857143,0.0,-1.0002149246428573,1.3274405664285711,2.5854826457718842,1.6591588014932712,1.1136796785714285,2.771494625709818,1.4961290437335164,1.1211580857142858,2.531939551033632,1.6491666881887546,0.917111507142857,2.8083387617078643,1.4199780897006569,0.9646771428571428,2.4832527690853956,1.5073288549539765,0.8405531071428572,2.7205565865543035,1.31425017085074,0.9116164642857143,0.08730892857142857,0.1264981442857143,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2018-04-06 16:15:00,ken,2.0847314798594434,2.321793192856365,7.765499999999999,0.0,0.9679408056,1.92245215,2.1868617406966635,2.360431935862443,1.8041243000000002,2.0439667480740398,2.2414265211424853,1.80443885,2.247431169187765,2.451096099103144,1.6952748149999999,2.082115585461871,2.296031062920338,1.64155882,2.2158877837966986,2.516405341859074,1.5203892520000002,2.1132585196572666,2.3699601252652895,1.4835721099999999,-0.0246130635,0.1101532,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2018-04-06 16:15:00,mia,1.5122335407364929,4.484983113131339,10.483285714285714,0.14285714285714285,-0.021725276614285662,1.6810595135714284,1.6923509107712085,4.469957718120506,1.4994569799999997,1.4704445302493965,4.362019534557556,1.452628377857143,1.841797624868929,4.460371241852393,1.3630726071428572,1.3941745848812948,4.251906482855593,1.265907164285714,1.740159761234718,4.430378526743149,1.1788017785714284,1.566095620787442,4.470715587983008,1.3029705507142861,0.2344690857142857,0.1758723857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-06 16:15:00,sue,1.9440527260222478,2.4793243102599396,164.1245,0.0,-0.474288662825,1.7673097301249998,1.9802938094612093,2.575849213526692,1.5839599625,1.940716110395068,1.9838971614271796,1.5873734125,2.0136262288443287,2.589941406993548,1.4718248275,1.9643833479215027,1.9618662348156026,1.48083318125,2.0890052525735494,2.489155979998765,1.5370314537500003,1.963887860696228,1.9774239256434938,1.5333668375,0.16185996625,-0.3075635725,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-04-06 16:16:00,ben,2.5296377232970753,1.5887001162924506,6.573352941176471,0.0,-0.6563688085588233,1.3719445429411765,2.4331985555518143,1.6239968349944063,1.1649790079411764,2.6157143564378376,1.5053482583455893,1.156796071588235,2.371893222855689,1.6587858824122534,0.9809078647058823,2.6504046086164457,1.4505168478791794,1.040187705882353,2.35986598863226,1.5483542127386698,0.9225070235294116,2.5691297667964137,1.4081564640833946,0.9031304211764707,0.10036205623529414,0.19416675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-04-06 16:16:00,dan,1.9700290494914938,3.6185670628587068,104.3894,0.0,-1.01301422198,1.2229476199999998,1.908175299787569,3.6711026438822207,1.060005935,2.0816379609709292,3.528659863586604,1.054586357,1.8728612241878353,3.575571201603561,0.8822039800000001,2.076528996536216,3.4776070614411787,0.8820118100000001,1.7480162237240016,3.363610595720799,0.79930941,1.919123798843838,3.4280249903601727,0.84494308,0.419657666,0.33073314000000004,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-04-06 16:16:00,kim,2.270177747594029,3.1835532600262817,60.496999999999986,0.0,-1.2088797547666668,1.5473457833333333,2.2660412182365928,3.08596260647953,1.3665342666666669,2.2950891656622274,3.1415946851752072,1.3389190666666668,2.1785169342075057,3.06794564021677,1.2398041266666666,2.289032255083756,3.1021550377936884,1.3679571499999998,2.039766840402707,3.137938235177705,1.2127232,2.2807199302994943,2.989903428897456,1.2998350966666665,0.4139584666666667,-0.07114566666666666,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2018-04-06 16:16:00,mia,1.9866741382063875,4.023826720497839,40.49005263157895,0.05263157894736842,0.700953177063158,1.6135978215,1.9515322239587074,4.225622545058225,1.3397666386842106,1.9521045140390827,3.963667879967388,1.4083711872368418,1.9927283102475948,4.247589755969035,1.1771764863157896,1.9369908165048129,3.9425666005605065,1.2619768392105264,1.934673157397864,4.166447201507502,1.1724943884210526,1.9575160768719067,3.970215643418952,1.1903751858421054,0.05039629263157893,0.038849174210526326,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-06 16:16:00,zoe,1.793397737145235,3.1563238265599356,92.258,0.0,0.07211402052500004,1.5354831067499999,1.2896367594264762,3.970730545031053,1.2415997250000002,1.2566071041538467,3.9718656361690385,1.2543854,1.3282776616556493,4.018515024695021,1.10797055,1.2650981718198508,3.9222841992320334,1.1354312750000002,1.232409984052049,4.042083232074379,1.071171275,1.255807539492696,4.070844668570134,1.106264475,0.007548364500000001,-0.16600207,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2018-04-06 16:17:00,ben,2.798215823125,1.0990594999999999,1.2707499999999998,0.0625,-0.47800445601249997,1.2978767625,2.690588230000001,1.1870599375,1.08185344375,2.9112650875,1.0074593125,1.068114925,2.6275149243750002,1.2401435,0.8869036187499998,2.951570925,0.935672125,0.9210886374999999,2.6462026914375,0.9152704375,0.9176485687500001,2.6996855281250003,0.9100125625,0.9153407875000001,-0.0870153575,0.36310341875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-04-06 16:17:00,dan,2.128926910617766,3.523184496618777,86.37700000000002,0.0,-1.1422090766,1.5603798999999998,2.050043045208219,3.646800986478216,1.318205305,2.143795630651435,3.4173849107628977,1.34749884,1.9449697542885944,3.5620388878079488,1.17226745,2.068088313579771,3.3940827582723063,1.1678967500000002,1.766529659777058,3.362652633884732,1.0558903000000002,1.9062634803383216,3.2250814672793724,1.0823388999999999,0.06043874,-0.4006687,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-04-06 16:17:00,mia,1.4783355686250284,3.4960451931367844,34.065315789473686,0.05263157894736842,0.9588377012000002,1.6682136647105263,1.4655651073432967,3.5122414251078102,1.5131285889473682,1.5082397743192537,3.4927975946790695,1.5039698839684212,1.4700684164037583,3.512084638317756,1.3758498102631582,1.4805139026284424,3.4718397134180417,1.3958760560526315,1.337960496046708,3.6629728788649816,1.4009712330789477,1.4193362169828068,3.459901251020361,1.3890512236105264,-0.17638259610526313,-0.2479079715789474,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-04-06 16:17:00,zoe,1.931179095815474,3.0771405471395274,101.28584615384615,0.0,-0.3082007096230768,1.4999354230769233,1.829995636053251,3.2984470356348843,1.256131955384615,1.940437263458252,3.0725093614842365,1.373801506153846,1.845270498989777,3.330179380159469,1.127705973846154,1.9117705569773673,3.062350351017531,1.2702638976923077,1.8779021173889785,3.3241196437122573,1.0409076238461539,1.9522320553997556,3.055597723947631,1.2414626365384616,0.18452680846153852,-0.047833413076923056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2018-04-06 16:18:00,ben,2.6366182876923077,0.956155,6.2695384615384615,0.0,-0.3006045010307693,1.293227623076923,2.5524419923076924,1.022154769230769,1.0833166230769231,2.7729409764307693,0.9307177692307692,1.119849169230769,2.615940892307692,0.9376071538461539,0.9422456384615383,2.8130570846153846,0.8975193846153845,0.9716594,2.6592269993846154,0.9064377692307694,1.0195411615384615,2.8565689262307696,1.022772846153846,0.9781582999999999,-0.34932393069230766,-0.41982892307692316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-04-06 16:18:00,mia,1.2451649999999999,4.190742,0.0,0.0,1.5648766022999998,1.2110248,1.170032,4.152919,1.1175563,1.377516,4.211981,1.1241273999999999,1.1210280000000001,4.123735,1.0074949000000002,1.394795,4.119869,1.2713388,1.235842,4.114143,1.2007028000000002,1.282968,4.202883,1.3805881000000002,-0.9898819,-0.18676099999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-06 16:19:00,ben,2.578346646306666,0.8986559333333333,5.3908000000000005,0.0,-0.7288267656599999,1.2937842733333336,2.5093128399999998,0.9355128666666667,1.09629702,2.715127262333333,0.8865501333333333,1.1332581666666668,2.602075868,0.8729720666666665,0.9634485866666667,2.7762186146666665,0.9130420666666667,0.9901217066666668,2.6913327735999997,0.8927550666666665,1.0471096333333334,2.9470959199999998,1.1546999999999998,1.0142646599999998,-0.4955561466666667,-0.8666449733333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-06 16:20:00,ben,2.626271414,0.8720263999999999,6.220866666666667,0.0,-0.33695792206,1.293104626666667,2.55475252,0.9544923333333333,1.0791726666666663,2.7795867000000003,0.8554177333333333,1.115780533333333,2.5268864,1.0517998,0.9068310800000001,2.79498009,0.7941630666666666,0.9592774466666668,2.391325466666667,0.9683514666666666,0.8221801866666667,2.740181277333334,0.8088146933333333,0.9637970933333333,0.05144721805333335,-0.9545804199999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-04-06 16:20:00,mia,1.0348671389491817,1.7660821640564368,0.0,0.0,-0.9274019339,1.8632006,1.0421569684126384,1.5622615363408063,1.6948686999999998,0.9376566764673838,1.6530525709001536,1.7044436,1.0449198170960052,1.5169925625491152,1.54882981,0.8712626218918379,1.6268177991836046,1.58998885,1.0570921226683725,1.5068318979028965,1.3871816,0.7252364968941255,1.5612119280884622,1.50840214,0.33079369999999997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-06 16:21:00,ben,2.631478364,0.8909537333333334,4.671800000000001,0.0,-0.14969155220000002,1.2967788466666668,2.5536184733333327,0.9414941333333334,1.1122318733333334,2.777713738666667,0.8668103333333333,1.1147148999999998,2.524754753333333,1.0525844666666666,0.93188532,2.759763431533334,0.7875949333333333,0.9638588533333333,2.3952803866666668,0.9855073333333334,0.8152449999999999,2.773631207333333,0.69256914,0.8747432933333333,0.08434883133333333,-0.8651443133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-04-06 16:21:00,mia,1.039009974958635,1.5840580039822598,32.57260000000001,0.06666666666666667,0.44531735293333335,2.234869306666666,1.1679933087180847,1.5131595513691762,2.067898993333333,0.9417679911456392,1.5555697094942933,2.02949416,1.2142519689257496,1.5851763131815995,1.9363660866666663,0.9378148682016044,1.6230275598901136,1.9081227933333333,1.1974402744306636,1.723332022054336,1.8365430726666667,1.0133049166041819,1.7528560558031747,1.8624509446666666,0.06651373533333332,-0.22843280533333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-06 16:22:00,ben,2.70732611,0.9701738571428571,6.908571428571429,0.0,-1.2389856676428572,1.2969265071428573,2.630135981428571,1.0005844285714285,1.1040993642857144,2.8268479950000005,0.9157244999999998,1.1106682571428572,2.5802854861428566,1.0925624285714286,0.9244175857142858,2.824663755,0.8336694285714287,0.9474207642857143,2.543272874142857,1.0137367857142856,0.8639393000000001,2.760241666428571,0.7655298714285715,0.8281392357142857,0.04941686857142858,-0.5869593428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-04-06 16:22:00,mia,1.0834397405709268,2.223396249319811,23.442857142857147,0.07142857142857142,0.1491639829214285,1.9508823475714283,1.167954335164865,2.1808240488004125,1.7946219307142859,1.0389316683798486,2.1787033097087583,1.7982080914285716,1.1980545488350898,2.2048655450396804,1.6781905349999995,1.0281999396264478,2.21753050053841,1.7611717214285716,1.1301838346932527,2.2592660804978197,1.6892678835714283,1.0202741134267417,2.219009741607073,1.7500782214285715,0.2347469428571429,0.09178207142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-06 16:22:00,sue,1.3524604999999998,4.1389070000000014,29.296999999999997,0.0,0.27511156429999994,1.35128883,1.3042680000000002,4.1227475,1.1593261,1.4967883500000003,4.1179735,1.2079784500000001,1.2341644999999999,4.145092,1.07095225,1.50169145,4.1097965,1.20067305,1.2199385,4.1787695,1.14094075,1.4749102500000002,4.069312999999999,1.1669055,-0.33967210000000003,-0.013211464499999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-06 16:22:00,zoe,0.972567,4.2549980000000005,0.0,0.0,1.464681107,1.2254374,2.7258,-0.3,1.5619999999999998,2.7258,-0.3,1.5619999999999998,2.7258,-0.3,1.5619999999999998,1.09398,4.147375,0.9263091,1.068927,4.147626,1.0715451999999999,1.2010379999999998,4.193021,1.1781413,-1.0,-0.05024004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-04-06 16:23:00,ben,2.706742493745488,1.0330082811379186,11.062999999999999,0.0,-0.3117943406133333,1.3065453500000002,2.6507890449282296,1.110661267686038,1.0957925099999999,2.810319540558249,0.9950931328185159,1.1578210933333333,2.6167184178309904,1.1468245783398774,0.9324923833333334,2.827673687597679,0.8808892229422799,1.0231915599999999,2.6104651587690544,1.0757299945748844,0.9214692433333334,2.7149990313351484,0.8334361670297065,0.9140657700000002,-0.24876459333333337,-0.45189847999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-04-06 16:23:00,mia,1.078996550754202,3.0442874985899184,45.07523076923076,0.0,0.7286773020692308,1.687273246153846,1.1295238091288309,2.999552254297893,1.5688880153846152,1.1139813351144408,3.023784498366861,1.5639936923076927,1.1346021725011448,3.003307554768291,1.465648546153846,1.122743092038379,3.0026258795234293,1.4973880846153849,1.1121864725974444,3.0487708153534308,1.4443608246153845,1.0966292205627592,3.0353155876713935,1.4647695953846156,-0.03961030692307694,0.41389388223076923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-04-06 16:23:00,sue,1.4040116,4.2021262,12.937999999999999,0.0,-1.0146534737,1.318327,1.3526685999999999,4.1289679999999995,1.22134382,1.4646683999999999,4.176169400000001,1.22303936,1.3580932,4.0807178,1.10966302,1.4520486,4.1377804000000005,1.10897232,1.3493803999999998,4.029502800000001,0.9787706,1.4422971999999998,4.1364264,0.9622257599999999,0.02287938000000001,0.11104387180000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-04-06 16:24:00,ben,2.758929007537426,1.037606407897149,3.6391333333333336,0.0,-1.347210451506666,1.3475874833333334,2.70546529079831,1.161712677355841,1.1163527100000001,2.894849650637016,0.9985838474382339,1.1826292866666666,2.628615211044267,1.256982666820156,0.9584320133333334,2.925766181427517,0.9146559240580457,1.06858116,2.5156620587945584,1.1753495971954033,0.8569437566666666,2.7314670103356464,1.0182238548847644,1.0271564566666664,-0.24702743066666663,-0.5726090799999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-04-06 16:24:00,mia,1.0613473816830643,3.2467994686817914,17.6956,0.0,0.315643265256,1.6682241251999996,1.067576965591245,3.180882147805283,1.558964416,1.0579231051836793,3.2019746763691743,1.5678732440000003,1.0914530901377844,3.164712668064459,1.4808670555999996,1.0608018284936431,3.2279570712552026,1.45492528344,1.0689848496744696,3.1937888647902555,1.3977424600000001,1.0401866181060038,3.2619410551561923,1.381916522,0.05661970266400003,0.49443234311999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-06 16:25:00,ben,2.7965863355808334,1.0631884796104767,5.233,0.0,-1.3912292033400002,1.3653602333333335,2.7201243625412257,1.170442291760295,1.1696103799999997,2.904389199354413,0.9971323314773507,1.1884948000000002,2.6473625039109696,1.2475403456855483,0.9944825833333334,2.93493105390033,0.9261766045303161,1.0652091066666667,2.5751605126633765,1.1932882655163972,0.8834494533333334,2.843544673219349,0.9094647302055584,0.9889018500000001,-0.01567100666666666,-0.32586032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-04-06 16:25:00,zoe,1.0272556666666666,4.2094731111111106,9.551222222222222,0.0,1.4646811070000003,1.336915511111111,1.004215111111111,4.165684333333334,1.2170277888888892,1.1357274444444445,4.194174,1.2444404444444443,1.0078697777777776,4.139141555555556,1.1692304222222223,1.180721,4.191314444444445,1.1287392666666667,1.0335976666666669,4.120320333333334,1.0777312666666665,1.199639777777778,4.172562,0.9793899444444444,-0.3462962222222223,0.3517102888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-06 16:26:00,ben,2.8241926966666666,1.0534854,3.494933333333334,0.0,-1.1179057964266663,1.2801036466666669,2.721494679133334,1.1848890000000003,1.04066406,2.911781253333333,0.9698162,1.0581023,2.6481386292,1.2348963999999998,0.8683048266666666,2.9381762599999997,0.8849868000000001,0.9173456933333333,2.56000824,1.0947528,0.7626153,2.8247511088799997,0.8997175333333334,0.9804338466666668,0.4645574200000001,-0.18877153666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018-04-06 16:26:00,mia,1.2043468178239691,3.5994449009619025,0.0,0.0,-1.0079140219,1.7439753,1.3190368144762066,3.652763641350248,1.5663301,1.17157829036028,3.72194373847827,1.50239381,1.3326645099642092,3.756079668438866,1.3796546,1.0791490717756602,3.7150874100733136,1.3222406999999998,1.2592068178784483,3.823892097239741,1.52837629,1.141574340014977,3.754060533459815,1.0342835,-0.1976981,-0.1957647,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
