,kinect_id,person_id,movementAmount,isTalking,headAngle,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,HandLeft_x,HandLeft_y,HandLeft_z,HandRight_x,HandRight_y,HandRight_z,leanVector_x,leanVector_z,weighted_name,timeframe,minute,activity
634,9615764747,7.20576E+16,8.806,FALSE,1.54511581,2.072005688,2.380992249,1.9138489,2.166942523,2.411878083,1.8225352,2.029495531,2.331004004,1.8176883,2.173886581,2.50102119,1.6974824,2.03343948,2.212428434,1.7382326,2.235941755,2.535604354,1.57919201,2.177660814,2.361915246,1.7675478,0.6796904,0.1294706,ben,4/6/18 16:30,4/6/18 16:30,i
635,9615764747,7.20576E+16,4.023,FALSE,1.54511581,2.071815444,2.383314494,1.9168769,2.16729194,2.411034949,1.8351227,2.022485387,2.34454543,1.8395754,2.186564317,2.497937812,1.7096874,2.028832811,2.227845718,1.756838,2.221734522,2.542207612,1.56007392,2.190145701,2.348164317,1.7658166,0.6880814,0.1511574,ben,4/6/18 16:30,4/6/18 16:30,i
636,9615764747,7.20576E+16,0,FALSE,1.178877011,2.228389318,3.365202344,1.61957525,2.361556342,3.44470437,1.3944617,2.132154747,3.218273202,1.4143359,2.430915508,3.483817682,1.1767164,2.155704073,3.081503663,1.1448075,2.18658174,3.354453231,1.0788256,2.027584736,3.336514156,1.2894387,0.09494225,0.5350605,mia,4/6/18 16:30,4/6/18 16:30,i
637,3455463847,7.20576E+16,4.179,FALSE,-1.485832617,2.8506727,1.025903,1.2686334,2.74073363,1.191501,1.0635288,2.9524213,0.992844,1.0950243,2.64782326,1.070415,0.9527616,2.9115311,0.885013,1.2259416,2.82259402,0.878293,0.9193107,2.9340437,0.892138,0.9332893,-0.06313234,-0.4546293,ben,4/6/18 16:30,4/6/18 16:30,i
638,3455463847,7.20576E+16,1.248,FALSE,-1.485832617,2.8489252,1.024499,1.2682925,2.73990862,1.1906,1.0632102,2.9522576,0.992356,1.09511,2.64897273,1.069795,0.9517914,2.910635,0.885008,1.226176,2.80697161,0.877294,0.9423863,2.9219891,0.883874,0.9256755,-0.06510942,-0.4674051,ben,4/6/18 16:30,4/6/18 16:30,i
639,3455463847,7.20576E+16,3.524,FALSE,-1.485832617,2.8553521,1.026309,1.2733239,2.74121584,1.192761,1.0648282,2.950915,0.992452,1.0958843,2.73880038,0.963314,1.0265662,2.9123417,0.883538,1.2266689,2.8319429,0.862251,0.905049,2.9232549,0.883147,0.927814,-0.05674133,-0.4589893,ben,4/6/18 16:30,4/6/18 16:30,i
640,3455463847,7.20576E+16,5.558,FALSE,-1.485832617,2.8562028,1.02654,1.2722069,2.74127892,1.191666,1.0639914,2.9511401,0.992398,1.095719,2.77189862,0.981524,0.9711266,2.9132649,0.884125,1.227217,2.62875871,0.907485,1.1230802,2.9224615,0.888357,0.9290831,-0.05674133,-0.4589893,ben,4/6/18 16:30,4/6/18 16:30,i
641,3455463847,7.20576E+16,1.966,FALSE,-1.485832617,2.8470486,1.029111,1.2707656,2.73952263,1.193403,1.063608,2.9514153,0.993162,1.0946432,2.64765961,1.038188,0.9690756,2.9086706,0.885554,1.2252051,2.80492952,0.876591,0.9438033,2.928919,0.887729,0.9289609,-0.07489384,-0.4506674,ben,4/6/18 16:30,4/6/18 16:30,i
642,3455463847,7.20576E+16,1.966,FALSE,-1.485832617,2.8466959,1.029489,1.2708917,2.73811946,1.190393,1.0626739,2.9516,0.993527,1.0943172,2.6456721,1.042498,0.9630829,2.9084167,0.886424,1.2251358,2.80382495,0.879214,0.9422197,2.9277134,0.886518,0.9298896,-0.07725379,-0.4479159,ben,4/6/18 16:30,4/6/18 16:30,i
643,3455463847,7.20576E+16,6.175,FALSE,-1.485832617,2.8455473,1.028691,1.2705002,2.73898699,1.19426,1.0643413,2.9513929,0.992856,1.094594,2.64643886,1.036857,0.9657301,2.9082001,0.885605,1.2252938,2.8037909,0.874686,0.945486,2.9272557,0.882857,0.9301609,-0.07999033,-0.4675531,ben,4/6/18 16:30,4/6/18 16:30,i
644,3455463847,7.20576E+16,270.022,FALSE,-1.104188959,2.539743478,2.226081621,1.7069691,2.535338407,2.300509273,1.5238286,2.5857683,2.230121174,1.52580965,2.553552191,2.299138373,1.353499945,2.553163987,2.23369102,1.39382645,2.438957054,2.248934627,1.49910225,2.554544232,2.276981153,1.41555945,-1,-1,ken,4/6/18 16:30,4/6/18 16:30,i
645,3455463847,7.20576E+16,4.462,FALSE,-1.485832617,2.8440294,1.031507,1.2678107,2.7375414,1.194882,1.0628605,2.9516307,0.9942,1.0940382,2.6244565,1.012937,0.9762084,2.9061061,0.889877,1.2262197,2.79806947,0.884362,0.9372533,2.9274376,0.884867,0.9303521,-0.08235069,-0.4470831,ben,4/6/18 16:30,4/6/18 16:30,i
646,3455463847,7.20576E+16,199.645,FALSE,-1.020668394,2.052229524,2.324941389,1.682201,2.123045153,2.348500775,1.52175125,2.173026463,2.35469305,1.520724,2.159521782,2.255323548,1.5154983,2.146479085,2.336503457,1.37300204,2.064805725,2.361873898,1.47985665,2.178515672,2.288824957,1.3623436,-0.6690794,0.1790482,ken,4/6/18 16:30,4/6/18 16:31,i
647,9615764747,7.20576E+16,0,FALSE,0.960485577,2.304401666,2.16095452,1.9898341,2.375260897,2.255293314,1.7587058,2.289931443,2.214462701,1.7695341,2.44408289,2.250308396,1.54273872,2.2453799,2.284641582,1.61481712,2.294838488,2.281321536,1.990054,2.450742889,2.30895791,1.6946992,0.3410893,0.5549406,ken,4/6/18 16:30,4/6/18 16:30,i
648,3455463847,7.20576E+16,7.622,FALSE,-1.020668394,2.075687011,2.326547942,1.6835794,2.143801114,2.343462811,1.4979076,2.19296247,2.343934925,1.50806445,2.066323842,2.407660538,1.4310754,2.165884825,2.326084412,1.358625035,2.013456242,2.358305808,1.4377748,2.187628244,2.290567971,1.3511124,-0.5755519,0.1726542,ken,4/6/18 16:30,4/6/18 16:31,i
649,3455463847,7.20576E+16,4.26,FALSE,-1.485832617,2.8366059,1.032942,1.2679272,2.735734599,1.194743,1.0614288,2.9520025,0.994262,1.0945233,2.66423761,0.981592,1.003473,2.9046955,0.891948,1.2275859,2.8105204,0.878924,0.9237788,2.9250296,0.884051,0.9304025,-0.1006815,-0.4431373,ben,4/6/18 16:30,4/6/18 16:31,i
650,3455463847,7.20576E+16,2.504,FALSE,-1.485832617,2.8889375,1.048033,1.2895366,2.74707899,1.200232,1.0770148,2.9532938,0.99422,1.0921782,2.71514907,0.974589,1.0306963,2.9111703,0.855968,1.1909873,2.9809707,0.961037,1.0911618,2.9218152,0.883309,0.9121465,-9.99E-05,-0.3783915,ben,4/6/18 16:30,4/6/18 16:31,i
651,3455463847,7.20576E+16,5.132,FALSE,-1.020668394,2.0615081,2.319723,1.4253533,2.0164255,2.262707,1.2955756,2.2039222,2.316965,1.2788714,1.9883073,2.255057,1.1483428,2.1912919,2.208266,1.1368989,1.9448005,2.254943,0.9172943,2.127118,2.127301,0.956034,-0.5667181,0.1819685,ken,4/6/18 16:30,4/6/18 16:31,i
652,3455463847,7.20576E+16,9.032,FALSE,1.529394566,2.8688294,1.065309,1.2952976,2.75689195,1.201318,1.0892295,2.9499817,0.998872,1.1026584,2.70342937,0.98531,1.0235684,2.9063878,0.88454,1.2272455,2.9527946,1.002339,1.1390831,2.67900068,0.917758,1.0569715,-0.04352069,-0.303574,ben,4/6/18 16:30,4/6/18 16:31,i
653,3455463847,7.20576E+16,2.556,FALSE,-1.020668394,2.0474057,2.338339,1.3898467,2.0002802,2.281975,1.2417828,2.1824579,2.235764,1.1884385,1.914649,2.279698,1.3400159,2.1159922,2.170922,1.033783,1.8738551,2.254373,1.1354099,1.9235698,2.244879,0.9357348,-0.3343947,0.1903648,ken,4/6/18 16:30,4/6/18 16:31,i
654,3455463847,7.20576E+16,6.898,FALSE,1.529394566,2.863855,1.05509,1.289422,2.75553837,1.197879,1.0858707,2.9496822,0.997118,1.09969,2.66326705,0.999773,1.008877,2.9094539,0.884239,1.2266589,2.9212092,1.003351,1.1249762,2.679897,0.922266,1.0675514,-0.04623406,-0.3343756,ben,4/6/18 16:30,4/6/18 16:31,i
655,3455463847,7.20576E+16,13.924,FALSE,-1.020668394,2.0354462,2.345423,1.3896687,1.9967184,2.286977,1.2356926,2.1793614,2.242445,1.1883161,1.9466812,2.287399,1.0932667,2.1262164,2.168998,1.0320454,1.8759582,2.289488,0.9135496,1.9275781,2.25822,0.9302911,-0.350674,0.211423,ken,4/6/18 16:30,4/6/18 16:31,i
656,3455463847,7.20576E+16,0.913,FALSE,1.529394566,2.856503,1.047968,1.2862901,2.75341221,1.191168,1.0813581,2.9495248,0.995629,1.098102,2.64899653,1.009079,0.9893236,2.9099343,0.884496,1.2267523,2.9103971,1.004116,1.118364,2.64973652,0.920602,1.0989914,-0.07110009,-0.3662423,ben,4/6/18 16:30,4/6/18 16:31,i
657,3455463847,7.20576E+16,6.63,FALSE,-1.020668394,2.543389,2.183613,1.4139929,2.417471,2.112665,1.2101802,2.68758911,2.13474,1.2030339,2.3852538,2.033724,1.0518079,2.71326194,2.105978,1.0313462,2.2404852,2.139377,0.921989,2.516427,2.145291,0.9581176,-0.09891063,0.4032346,ken,4/6/18 16:30,4/6/18 16:31,i
658,9615764747,7.20576E+16,7.964,FALSE,0.901203241,1.975630007,3.294008557,1.7207213,2.109459834,3.369099665,1.53912744,2.023284254,3.328171644,1.55009229,1.98860689,3.435395961,1.4287892,2.004656523,3.439446488,1.4115959,2.24782423,3.402928324,1.55033255,2.262540142,3.436626668,1.50166468,0.2289484,0.276636,ken,4/6/18 16:30,4/6/18 16:31,i
659,3455463847,7.20576E+16,5.897,FALSE,1.529394566,2.8535563,1.042905,1.2828052,2.75251568,1.190125,1.0769467,2.9494201,0.994134,1.0952498,2.6467169,1.016863,0.9798122,2.9105882,0.884453,1.2253298,2.81664516,0.876505,0.9262405,2.65097232,0.926533,1.0659024,-0.0761764,-0.3859582,ben,4/6/18 16:30,4/6/18 16:31,i
660,3455463847,7.20576E+16,104.784,FALSE,-1.020668394,1.287982,4.205177,1.2216963,1.201809,4.170983,1.2147042,1.371584,4.225755,1.2307452,1.122381,4.14393,1.0517397,1.370472,4.201533,1.0477414,1.043553,4.115786,0.8599136,1.339748,4.19786,0.9284132,-0.0797579,-0.250775,ken,4/6/18 16:30,4/6/18 16:31,i
661,3455463847,7.20576E+16,0.614,FALSE,1.529394566,2.8501847,1.040986,1.2812841,2.75114308,1.188351,1.0785024,2.9493923,0.993908,1.0958129,2.64353166,1.041367,0.9660057,2.9096023,0.884749,1.2260284,2.8164673,0.869698,0.92936,2.68727177,0.913915,1.0562015,-0.0761764,-0.3859582,ben,4/6/18 16:30,4/6/18 16:31,i
662,3455463847,7.20576E+16,195.322,FALSE,-1.556909926,1.029611,4.227972,1.1995233,0.926839,4.143879,1.0821407,1.094487,4.212363,1.100694,0.917734,4.129752,0.9472226,1.118239,4.209397,0.9667404,0.893421,4.122192,0.7687488,1.119441,4.218554,0.7946349,-0.04080603,-0.1112741,ken,4/6/18 16:31,4/6/18 16:31,i
663,3455463847,7.20576E+16,0.473,FALSE,1.529394566,2.8479615,1.039496,1.2795366,2.75074708,1.188968,1.0781302,2.9495973,0.993589,1.0955998,2.64620905,1.030557,0.972955,2.9082147,0.885158,1.2259087,2.81620572,0.873745,0.9278658,2.6463144,0.916054,1.0958279,-0.07800947,-0.4046171,ben,4/6/18 16:31,4/6/18 16:31,i
664,3455463847,7.20576E+16,0.408,FALSE,1.529394566,2.8439333,1.039548,1.2783473,2.75027504,1.190507,1.0787185,2.9492223,0.993818,1.0956754,2.64597654,1.027459,0.9747132,2.9059376,0.885645,1.225571,2.81717189,0.874057,0.9269848,2.64767892,0.93011,1.0858254,-0.0936432,-0.4043015,ben,4/6/18 16:31,4/6/18 16:31,i
665,3455463847,7.20576E+16,0.355,FALSE,1.529394566,2.8393916,1.037265,1.275827,2.74768373,1.188362,1.0752448,2.9493231,0.993012,1.0949144,2.64501918,1.016375,0.9787334,2.9037019,0.886569,1.2253937,2.80908366,0.87842,0.9293789,2.66834047,0.919699,1.0676746,-0.09787319,-0.405299,ben,4/6/18 16:31,4/6/18 16:31,i
666,3455463847,7.20576E+16,0.777,FALSE,1.529394566,2.8426476,1.036556,1.2761174,2.7494274,1.189904,1.0778296,2.9489273,0.993475,1.0945616,2.64518674,1.02677,0.9728341,2.9045612,0.885738,1.2244475,2.81814446,0.868471,0.929415,2.6872194,0.915435,1.0533802,-0.09787319,-0.405299,ben,4/6/18 16:31,4/6/18 16:31,i
667,3455463847,7.20576E+16,0.739,FALSE,1.529394566,2.8404845,1.036796,1.2752279,2.74924031,1.1896,1.0780112,2.9493853,0.993191,1.0945953,2.64766168,1.027757,0.972578,2.9044041,0.8859,1.2246272,2.81899004,0.871563,0.9252907,2.68412444,0.92474,1.0496528,-0.09787319,-0.405299,ben,4/6/18 16:31,4/6/18 16:31,i
668,3455463847,7.20576E+16,0.863,FALSE,1.529394566,2.8352915,1.036473,1.2731064,2.74812693,1.190201,1.077116,2.9498791,0.993677,1.0948543,2.6462906,1.032633,0.970305,2.9028172,0.887578,1.2250926,2.81891011,0.870045,0.9259581,2.68356489,0.920824,1.0498485,-0.1090179,-0.4181453,ben,4/6/18 16:31,4/6/18 16:31,i
669,3455463847,7.20576E+16,0.298,FALSE,1.529394566,2.838387,1.02887,1.2674588,2.74099644,1.187738,1.0656455,2.9497668,0.992667,1.0944325,2.63996225,1.026623,0.9693544,2.9046784,0.887403,1.226013,2.81860246,0.872494,0.9232738,2.68817966,0.923809,1.0367457,-0.105176,-0.4433201,ben,4/6/18 16:31,4/6/18 16:31,i
670,3455463847,7.20576E+16,0.761,FALSE,1.529394566,2.8360777,1.029016,1.2665131,2.73977862,1.189789,1.0641986,2.949711,0.992014,1.0937751,2.6203276,1.07228,0.9388111,2.9040606,0.88847,1.2264715,2.80686419,0.880168,0.924383,2.65698633,0.928275,1.0308097,-0.1087859,-0.4573334,ben,4/6/18 16:31,4/6/18 16:31,i
671,3455463847,7.20576E+16,0,FALSE,-1.50472065,1.032125,4.206605,1.2846453,1.028791,4.155997,1.2314808,1.122036,4.19525,1.2781024,1.044534,4.17416,1.0981624,1.197228,4.203407,1.1977394,1.082471,4.176179,1.2930309,1.085096,4.146954,1.1410292,0.3465007,-0.1371053,zoe,4/6/18 16:31,4/6/18 16:32,i
672,3455463847,7.20576E+16,5.872,FALSE,1.529394566,2.8352589,1.029841,1.2667899,2.73949914,1.189305,1.0622724,2.9493463,0.991913,1.0936255,2.6100061,1.166257,0.9615973,2.9037793,0.889318,1.2270554,2.63848546,0.926009,1.0493102,2.65892416,0.92359,1.0315116,-0.1087859,-0.4573334,ben,4/6/18 16:31,4/6/18 16:32,i
673,3455463847,7.20576E+16,0.508,FALSE,1.529394566,2.8301417,1.027351,1.2638835,2.73702664,1.186975,1.0584566,2.9501407,0.992456,1.0937509,2.6149665,1.083006,0.9373861,2.9020348,0.890277,1.2265986,2.64265923,0.920801,1.0483069,2.66008527,0.924593,1.0407248,-0.1258458,-0.4657915,ben,4/6/18 16:31,4/6/18 16:32,i
674,3455463847,7.20576E+16,1.999,FALSE,1.529394566,2.8264908,1.027255,1.261829,2.735742006,1.186661,1.0572261,2.9508577,0.993082,1.0939198,2.6136918,1.082691,0.936167,2.9017415,0.890851,1.2263597,2.65285545,0.923204,1.0444305,2.6554219,0.926083,1.0440558,-0.1355116,-0.4829981,ben,4/6/18 16:31,4/6/18 16:32,i
675,3455463847,7.20576E+16,0.273,FALSE,1.529394566,2.82544544,1.026867,1.2612076,2.735479815,1.18775,1.058747,2.9508889,0.993025,1.0942365,2.6134319,1.083778,0.937676,2.9016265,0.890431,1.2263521,2.65494992,0.921187,1.043989,2.66733712,0.925849,1.0405219,-0.1352977,-0.4802771,ben,4/6/18 16:31,4/6/18 16:32,i
676,3455463847,7.20576E+16,0.241,FALSE,1.529394566,2.8297657,1.023722,1.2608565,2.73687879,1.185169,1.0596665,2.9506822,0.991788,1.0934748,2.6148176,1.081197,0.938591,2.9021304,0.889702,1.2262328,2.65611552,0.925175,1.0407531,2.64576224,0.922973,1.0508535,-0.1281719,-0.4890003,ben,4/6/18 16:31,4/6/18 16:32,i
677,3455463847,7.20576E+16,0.805,FALSE,1.529394566,2.8281058,1.023596,1.2594733,2.73630068,1.186028,1.058189,2.9504957,0.991668,1.0935828,2.6142453,1.082058,0.9371233,2.9020415,0.889271,1.2261458,2.6235842,0.930207,1.0586698,2.67163498,0.926806,1.0383656,-0.1348764,-0.5102256,ben,4/6/18 16:31,4/6/18 16:32,i
678,3455463847,7.20576E+16,0.658,FALSE,1.529394566,2.81731471,1.024269,1.2529014,2.722285409,1.180413,1.0374196,2.9518274,0.993275,1.0961769,2.6003327,1.076449,0.9165165,2.8998475,0.889611,1.2264367,2.65467373,0.923227,1.040761,2.65229785,0.92261,1.0460505,-0.1479879,-0.4918073,ben,4/6/18 16:31,4/6/18 16:32,i
679,3455463847,7.20576E+16,1.432,FALSE,1.529394566,2.81633771,1.023998,1.2508179,2.717772881,1.158619,1.02909,2.9518184,0.99441,1.096495,2.5958329,1.054653,0.9082755,2.8989795,0.8907,1.2263712,2.65989696,0.925859,1.0400535,2.66213943,0.928239,1.0472698,-0.1479879,-0.4918073,ben,4/6/18 16:32,4/6/18 16:32,i
680,3455463847,7.20576E+16,4.206,FALSE,1.529394566,2.81401719,1.025296,1.2505108,2.71520214,1.176645,1.0261395,2.9517874,0.995113,1.097101,2.7585118,0.957262,0.9637041,2.8986479,0.89182,1.2271711,2.6081033,0.914062,1.0840509,2.67777103,0.926795,1.0305038,-0.1691467,-0.4996807,ben,4/6/18 16:32,4/6/18 16:32,i
681,3455463847,7.20576E+16,0.581,FALSE,1.303810326,2.81292904,1.02533,1.2497583,2.71495802,1.166673,1.0223722,2.9516236,0.995077,1.0970612,2.76057946,0.946633,0.963828,2.8982053,0.891938,1.2271427,2.6060699,0.915929,1.0861759,2.66962207,0.93245,1.0297327,-0.1776698,-0.501177,ben,4/6/18 16:32,4/6/18 16:32,i
682,3455463847,7.20576E+16,0.586,FALSE,1.314846225,2.81322436,1.025052,1.2500036,2.718135645,1.185795,1.0324322,2.9515507,0.994623,1.0969287,2.7544966,0.963908,0.9741324,2.8985526,0.891365,1.2270983,2.6051747,0.911938,1.0899756,2.66349626,0.928101,1.0338295,-0.1704407,-0.4980076,ben,4/6/18 16:32,4/6/18 16:32,i
683,3455463847,7.20576E+16,0.896,FALSE,1.31840749,2.81202885,1.024022,1.2493223,2.71787577,1.176229,1.0267365,2.9512795,0.994282,1.0968556,2.75731271,0.954802,0.9687388,2.8976315,0.890528,1.226384,2.6066998,0.911481,1.0872663,2.65692984,0.920503,1.0451671,-0.1780418,-0.5058827,ben,4/6/18 16:32,4/6/18 16:32,i
684,3455463847,7.20576E+16,0.618,FALSE,1.31840749,2.81252094,1.024278,1.2492328,2.71535272,1.168662,1.0268886,2.9514198,0.994648,1.0967959,2.75769746,0.949193,0.9639987,2.8980313,0.89132,1.2267622,2.6050221,0.912754,1.0894875,2.65199749,0.917986,1.0489352,-0.1769432,-0.5078021,ben,4/6/18 16:32,4/6/18 16:32,i
685,3455463847,7.20576E+16,0.402,FALSE,1.31840749,2.81183166,1.023998,1.2488232,2.7164622,1.177813,1.0294824,2.9514506,0.994428,1.0968781,2.75937918,0.958292,0.9670938,2.8978982,0.891211,1.2268734,2.5843372,0.924411,1.1072287,2.67426795,0.926961,1.0390382,-0.1830682,-0.5169362,ben,4/6/18 16:32,4/6/18 16:33,i
686,3455463847,7.20576E+16,1.032,FALSE,1.433195705,2.81218994,1.024182,1.2491294,2.71848621,1.179194,1.0308666,2.9515756,0.994065,1.0968535,2.76265378,0.961871,0.962313,2.8984285,0.890593,1.2268263,2.6086915,0.912033,1.0840542,2.64559936,0.915866,1.0453112,-0.1803234,-0.5134788,ben,4/6/18 16:32,4/6/18 16:33,i
687,3455463847,7.20576E+16,1.138,FALSE,1.433195705,2.8124855,1.023254,1.2488157,2.720439857,1.192207,1.0441307,2.9516908,0.994606,1.096828,2.76439332,0.978011,0.9666036,2.8983845,0.890995,1.2266283,2.6083836,0.911697,1.0851001,2.64605031,0.917488,1.045911,-0.1822658,-0.5225625,ben,4/6/18 16:32,4/6/18 16:33,i
688,3455463847,7.20576E+16,0.975,FALSE,1.433195705,2.8115851,1.023286,1.2484381,2.717133459,1.185016,1.0280022,2.9513092,0.993745,1.0967015,2.7488908,0.958743,0.9849174,2.8980411,0.891222,1.2273564,2.5876937,0.914688,1.1048591,2.67310547,0.924329,1.0316367,-0.196948,-0.54972,ben,4/6/18 16:32,4/6/18 16:33,i
689,3455463847,7.20576E+16,1.132,FALSE,1.433195705,2.81423827,1.022832,1.2506826,2.716752752,1.17784,1.0356009,2.9513543,0.993207,1.0964462,2.7443518,0.950576,0.9945204,2.8984428,0.890866,1.2274083,2.6083302,0.92438,1.0774571,2.682697,0.920847,1.0234674,-0.196948,-0.54972,ben,4/6/18 16:32,4/6/18 16:33,i
690,3455463847,7.20576E+16,1.162,FALSE,1.433195705,2.81755049,1.023917,1.2528578,2.720132454,1.178665,1.0416201,2.950856,0.993705,1.0938563,2.75477459,0.957874,0.9781562,2.8999206,0.892158,1.2262169,2.601332,0.911686,1.0844046,2.64510109,0.921231,1.0258859,-0.1792059,-0.5485086,ben,4/6/18 16:32,4/6/18 16:33,i
691,3455463847,7.20576E+16,1.558,FALSE,1.433195705,2.81709219,1.023199,1.2520916,2.721059418,1.175283,1.0519225,2.9516213,0.993828,1.094917,2.74309199,0.951553,0.9929795,2.899505,0.892259,1.2267637,2.5907346,0.914238,1.099716,2.67571905,0.920693,1.0254035,-0.1792059,-0.5485086,ben,4/6/18 16:32,4/6/18 16:33,i
692,3455463847,7.20576E+16,1.251,FALSE,1.433195705,2.81550354,1.022162,1.2510717,2.721991171,1.182132,1.0557724,2.9513816,0.993791,1.09543,2.74136024,0.95799,0.9974963,2.8985705,0.891956,1.2267749,2.5854469,0.917422,1.0973355,2.6750042,0.921141,1.0248225,-0.1792059,-0.5485086,ben,4/6/18 16:33,4/6/18 16:33,i
693,3455463847,7.20576E+16,1.035,FALSE,1.433195705,2.823365,1.015118,1.2508359,2.728242136,1.184308,1.0708547,2.9608882,0.986373,1.0851481,2.731885014,0.956677,1.0233538,2.76748923,0.861122,1.0660804,2.5603476,1.132212,1.0688528,2.9394472,0.868976,0.8894716,-0.1574959,-0.6214795,ben,4/6/18 16:33,4/6/18 16:33,i
694,3455463847,7.20576E+16,0,FALSE,-1.495146929,1.290854,3.963103,1.3938112,1.159074,3.855616,1.2747012,1.369752,3.906998,1.2909382,1.141782,3.803286,1.124326,1.432544,3.976984,1.1032239,1.223922,3.846391,1.3343888,1.405249,3.946072,1.3335357,0.1824945,-0.1074799,ken,4/6/18 16:33,4/6/18 16:33,i
695,3455463847,7.20576E+16,10.91,FALSE,1.433195705,2.81908011,1.015076,1.2468245,2.725248947,1.183908,1.0690213,2.9579443,0.986808,1.0834588,2.71740093,0.957951,1.0148892,2.76565988,0.860215,1.0663904,2.5329381,1.045378,1.0933464,2.9372736,0.864616,0.8900175,-0.1554199,-0.6246739,ben,4/6/18 16:33,4/6/18 16:33,i
696,3455463847,7.20576E+16,52.497,FALSE,-1.495146929,1.480692,4.227286,1.2029838,1.379761,4.216437,1.0672783,1.57306,4.097523,1.0422358,1.462667,4.102714,0.9839186,1.480378,4.092149,0.9558149,1.518536,4.149113,1.1556736,1.502182,4.140732,1.1455448,-0.3624218,-0.1729307,ken,4/6/18 16:33,4/6/18 16:33,i
697,3455463847,7.20576E+16,2.323,FALSE,1.433195705,2.81741816,1.018101,1.2479909,2.722569408,1.188996,1.0486809,2.9578369,0.989738,1.088369,2.725002465,0.957738,1.0226572,2.76539531,0.863199,1.0669237,2.79493937,0.862613,0.890092,2.9337029,0.870675,0.8876375,-0.1573502,-0.6242849,ben,4/6/18 16:33,4/6/18 16:33,i
698,3455463847,7.20576E+16,10.028,FALSE,-1.495146929,1.391013,4.228056,1.3240169,1.380067,4.187538,1.0854663,1.449758,4.167843,1.1955451,1.433502,4.097791,0.9932382,1.438238,4.109802,1.0724633,1.421339,4.123138,1.1730729,1.338618,4.142897,0.9859017,-0.1080916,0.05165502,ken,4/6/18 16:33,4/6/18 16:33,i
699,3455463847,7.20576E+16,5.107,FALSE,1.433195705,2.81709284,1.018882,1.2482497,2.725126306,1.172434,1.0755594,2.95718,0.990655,1.0876681,2.730052159,0.944995,1.0272462,2.76515167,0.863492,1.0661172,2.80787117,0.861978,0.8896888,2.9332928,0.87275,0.8866337,-0.1719346,-0.6169776,ben,4/6/18 16:33,4/6/18 16:33,i
700,3455463847,7.20576E+16,9.908,FALSE,-1.495146929,1.373321,4.230425,1.30435,1.263014,4.210347,1.0995032,1.43097,4.165299,1.1725925,1.322218,4.111543,0.997227,1.421896,4.106542,1.0339355,1.394062,4.22453,0.948628,1.407108,4.074789,0.9304953,-0.3757993,0.3454606,ken,4/6/18 16:33,4/6/18 16:33,i
701,3455463847,7.20576E+16,7.451,FALSE,-1.495146929,1.384196,4.223466,1.3274826,1.236959,4.190246,1.0142977,1.430284,4.162697,1.1913522,1.295945,4.091984,0.9125142,1.433126,4.100455,1.0541457,1.473608,4.170254,1.0778441,1.404751,4.08272,0.9293501,-0.2803843,0.3052336,ken,4/6/18 16:33,4/6/18 16:33,i
702,3455463847,7.20576E+16,0.671,FALSE,1.433195705,2.81780597,1.019302,1.2493584,2.723091791,1.180537,1.0672087,2.9585929,0.989367,1.0892938,2.7148647,0.950895,1.0307375,2.76644494,0.862595,1.0666478,2.78180247,0.855464,0.8962927,2.9388231,0.865048,0.8905568,-0.1719346,-0.6169776,ben,4/6/18 16:33,4/6/18 16:33,i
703,3455463847,7.20576E+16,3.879,FALSE,1.433195705,2.81745426,1.019802,1.2495371,2.724454867,1.177316,1.0713153,2.9557421,0.988716,1.0886742,2.7414413,0.973706,0.9624444,2.7641482,0.860839,1.0672498,2.66461556,0.853644,1.0563109,2.936202,0.866093,0.890082,-0.1719346,-0.6169776,ben,4/6/18 16:33,4/6/18 16:33,i
704,3455463847,7.20576E+16,7.752,FALSE,-1.495146929,1.374355,4.23215,1.2912228,1.151536,4.217699,0.8954705,1.439092,4.160629,1.1556567,1.209151,4.121898,0.7965183,1.429101,4.100903,1.0222101,1.362161,4.114569,0.9127118,1.394024,4.085531,0.8859397,-0.3945922,0.3759628,ken,4/6/18 16:33,4/6/18 16:33,i
705,3455463847,7.20576E+16,3.621,FALSE,1.433195705,2.834142,1.020947,1.2626055,2.735468729,1.151979,1.1057489,2.9520207,0.991332,1.0929746,2.80062939,0.95516,1.0027555,2.77221883,0.860803,1.0649971,2.9144342,0.854359,0.8995414,2.9556808,0.862518,0.8990919,-0.137812,-0.5899175,ben,4/6/18 16:33,4/6/18 16:33,i
706,3455463847,7.20576E+16,7.168,FALSE,-1.495146929,1.304252,4.210256,1.2192908,1.270603,4.154269,1.0918769,1.396562,4.191596,1.0987899,1.369123,4.060576,1.0269009,1.357013,4.157621,0.9816701,1.314354,4.092474,0.9186586,1.4506,4.190257,0.9985424,-0.1131016,0.42296,ken,4/6/18 16:33,4/6/18 16:34,i
